t,value
1.61057,32767
1.61085,32767
1.61117,32767
1.61144,32767
1.61170,32767
1.61195,32767
1.61220,32767
1.61247,32767
1.61274,32767
1.61307,32767
1.61332,32767
1.61357,32767
1.61382,32767
1.61407,32767
1.61434,32767
1.61461,32767
1.61495,32767
1.61520,32767
1.61547,32767
1.61576,32767
1.61610,32767
1.61639,32767
1.61671,32767
1.61699,32767
1.61731,32767
1.61760,32767
1.61786,32767
1.61820,32767
1.61847,32767
1.61873,32767
1.61907,32767
1.61934,32767
1.61961,32767
1.61995,32767
1.62021,32767
1.62057,32767
1.62085,32767
1.62108,32767
1.62136,32767
1.62170,32767
1.62195,32767
1.62220,32767
1.62245,32767
1.62272,32767
1.62299,32767
1.62330,32767
1.62357,32767
1.62384,32767
1.62411,32767
1.62445,32767
1.62470,32767
1.62495,32767
1.62520,32767
1.62547,32767
1.62574,32767
1.62605,32767
1.62631,32767
1.62659,32767
1.62685,32767
1.62709,32767
1.62737,32767
1.62768,32767
1.62792,32767
1.62817,32767
1.62845,32767
1.62872,32767
1.62899,32767
1.62930,32767
1.62955,32767
1.62982,32767
1.63007,32767
1.63032,32767
1.63057,32767
1.63084,32767
1.63111,32767
1.63137,32767
1.63168,32767
1.63192,32767
1.63217,32767
1.63243,32767
1.63269,32767
1.63295,32767
1.63324,32767
1.63357,32767
1.63391,32767
1.63421,32767
1.63448,32767
1.63481,32767
1.63508,32767
1.63535,32767
1.63558,32767
1.63586,32767
1.63620,32767
1.63646,32767
1.63674,32767
1.63707,32767
1.63735,32767
1.63761,32767
1.63794,32767
1.63822,32767
1.63849,32767
1.63882,32767
1.63912,32767
1.63936,32767
1.63969,32767
1.63993,32767
1.64016,32767
1.64040,32767
1.64065,32767
1.64090,32767
1.64115,32767
1.64140,32767
1.64165,32767
1.64191,32767
1.64215,32767
1.64245,32767
1.64277,32767
1.64306,32767
1.64336,32767
1.64363,32767
1.64389,32767
1.64415,32767
1.64438,32767
1.64467,32767
1.64498,32767
1.64523,32767
1.64558,32767
1.64584,32767
1.64608,32767
1.64636,32767
1.64670,32767
1.64696,32767
1.64724,32767
1.64757,32767
1.64784,32767
1.64809,32767
1.64834,32767
1.64861,32767
1.64893,32767
1.64920,32767
1.64947,32767
1.64974,32767
1.65009,32767
1.65036,32767
1.65067,32767
1.65108,32767
1.65163,32767
1.65194,32767
1.65220,32767
1.65248,32767
1.65275,32767
1.65305,32767
1.65330,32767
1.65356,32767
1.65385,32767
1.65410,32767
1.65435,32767
1.65460,32767
1.65487,32767
1.65518,32767
1.65551,32767
1.65579,32767
1.65606,32767
1.65633,32767
1.65658,32767
1.65688,32767
1.65718,32767
1.65747,32767
1.65773,32767
1.65800,32767
1.65839,32767
1.65871,32767
1.65899,32767
1.65933,32767
1.65961,32767
1.65995,32767
1.66020,32767
1.66049,32767
1.66083,32767
1.66110,32767
1.66139,32767
1.66168,32767
1.66197,32767
1.66227,32767
1.66258,32767
1.66286,32767
1.66321,32767
1.66349,32767
1.66381,32767
1.66406,32767
1.66435,32767
1.66463,32767
1.66493,32767
1.66522,32767
1.66546,32767
1.66574,32767
1.66607,32767
1.66633,32767
1.66658,32767
1.66685,32767
1.66708,32767
1.66736,32767
1.66766,32767
1.66795,32767
1.66840,32767
1.66904,32767
1.66936,32767
1.66966,32767
1.66995,32767
1.67020,32767
1.67045,32767
1.67073,32767
1.67099,32767
1.67125,32767
1.67156,32767
1.67185,32767
1.67212,32767
1.67237,32767
1.67269,32767
1.67298,32767
1.67323,32767
1.67350,32767
1.67379,32767
1.67406,32767
1.67432,32767
1.67459,32767
1.67486,32767
1.67518,32767
1.67543,32767
1.67568,32767
1.67593,32767
1.67618,32767
1.67642,32767
1.67668,32767
1.67692,32767
1.67720,32767
1.67745,32767
1.67770,32767
1.67795,32767
1.67822,32767
1.67849,32767
1.67880,32767
1.67905,32767
1.67932,32767
1.67957,32767
1.67982,32767
1.68007,32767
1.68034,32767
1.68061,32767
1.68095,32767
1.68120,32767
1.68145,32767
1.68172,32767
1.68196,32767
1.68224,32767
1.68254,32767
1.68278,32767
1.68303,32767
1.68328,32767
1.68353,32767
1.68378,32767
1.68403,32767
1.68428,32767
1.68453,32767
1.68480,32767
1.68506,32767
1.68530,32767
1.68561,32767
1.68609,32767
1.68643,32767
1.68671,32767
1.68699,32767
1.68731,32767
1.68756,32767
1.68785,32767
1.68810,32767
1.68836,32767
1.68862,32767
1.68893,32767
1.68936,32767
1.68971,32767
1.69002,32767
1.69031,32767
1.69055,32767
1.69082,32767
1.69111,32767
1.69137,32767
1.69170,32767
1.69204,32767
1.69233,32767
1.69261,32767
1.69292,32767
1.69320,32767
1.69346,32767
1.69373,32767
1.69406,32767
1.69433,32767
1.69460,32767
1.69495,32767
1.69521,32767
1.69549,32767
1.69582,32767
1.69610,32767
1.69636,32767
1.69664,32767
1.69691,32767
1.69718,32767
1.69746,32767
1.69773,32767
1.69803,32767
1.69829,32767
1.69857,32767
1.69886,32767
1.69913,32767
1.69945,32767
1.69977,32767
1.70008,32767
1.70037,32767
1.70069,32767
1.70101,32767
1.70134,32767
1.70163,32767
1.70198,32767
1.70229,32767
1.70258,32767
1.70291,32767
1.70446,32767
1.70493,32767
1.70541,32767
1.70581,32767
1.70638,32767
1.70682,32767
1.70728,32767
1.70770,32767
1.70805,32767
1.70836,32767
1.70874,32767
1.70910,32767
1.70945,32767
1.70992,32767
1.71027,32767
1.71062,32767
1.71106,32767
1.71135,32767
1.71167,32767
1.71193,32767
1.71220,32767
1.71249,32767
1.71279,32767
1.71306,32767
1.71336,32767
1.71368,32767
1.71396,32767
1.71425,32767
1.71457,32767
1.71484,32767
1.71514,32767
1.71545,32767
1.71574,32767
1.71602,32767
1.71632,32767
1.71662,32767
1.71693,32767
1.71724,32767
1.71753,32767
1.71781,32767
1.71811,32767
1.71840,32767
1.71872,32767
1.71902,32767
1.71932,32767
1.71959,32767
1.71992,32767
1.72023,32767
1.72057,32767
1.72116,32767
1.72148,32767
1.72186,32767
1.72217,32767
1.72245,32767
1.72271,32767
1.72299,32767
1.72330,32767
1.72357,32767
1.72383,32767
1.72412,32767
1.72444,32767
1.72471,32767
1.72499,32767
1.72529,32767
1.72558,32767
1.72587,32767
1.72617,32767
1.72646,32767
1.72675,32767
1.72706,32767
1.72736,32767
1.72764,32767
1.72794,32767
1.72821,32767
1.72849,32767
1.72876,32767
1.72906,32767
1.72935,32767
1.72964,32767
1.72994,32767
1.73023,32767
1.73051,32767
1.73081,32767
1.73110,32767
1.73139,32767
1.73168,32767
1.73196,32767
1.73224,32767
1.73258,32767
1.73289,32767
1.73318,32767
1.73347,32767
1.73376,32767
1.73404,32767
1.73431,32767
1.73458,32767
1.73487,32767
1.73518,32767
1.73545,32767
1.73578,32767
1.73607,32767
1.73635,32767
1.73664,32767
1.73693,32767
1.73723,32767
1.73751,32767
1.73781,32767
1.73810,32767
1.73839,32767
1.73875,32767
1.73929,32767
1.73959,32767
1.73985,32767
1.74013,32767
1.74044,32767
1.74072,32767
1.74101,32767
1.74131,32767
1.74160,32767
1.74192,32767
1.74220,32767
1.74245,32767
1.74275,32767
1.74308,32767
1.74337,32767
1.74368,32767
1.74393,32767
1.74422,32767
1.74448,32767
1.74478,32767
1.74505,32767
1.74531,32767
1.74558,32767
1.74586,32767
1.74620,32767
1.74645,32767
1.74670,32767
1.74699,32767
1.74730,32767
1.74756,32767
1.74780,32767
1.74805,32767
1.74837,32767
1.74866,32767
1.74893,32767
1.74920,32767
1.74945,32767
1.74973,32767
1.74996,32767
1.75024,32767
1.75058,32767
1.75087,32767
1.75118,32767
1.75144,32767
1.75174,32767
1.75204,32767
1.75233,32767
1.75263,32767
1.75293,32767
1.75323,32767
1.75349,32767
1.75375,32767
1.75404,32767
1.75432,32767
1.75460,32767
1.75487,32767
1.75517,32767
1.75546,32767
1.75574,32767
1.75600,32767
1.75634,32767
1.75663,32767
1.75701,32767
1.75732,32767
1.75759,32767
1.75787,32767
1.75817,32767
1.75846,32767
1.75873,32767
1.75899,32767
1.75924,32767
1.75956,32767
1.75985,32767
1.76010,32767
1.76035,32767
1.76060,32767
1.76087,32767
1.76118,32767
1.76146,32767
1.76173,32767
1.76198,32767
1.76224,32767
1.76249,32767
1.76281,32767
1.76310,32767
1.76338,32767
1.76366,32767
1.76394,32767
1.76421,32767
1.76449,32767
1.76475,32767
1.76506,32767
1.76533,32767
1.76561,32767
1.76586,32767
1.76612,32767
1.76644,32767
1.76681,32767
1.76710,32767
1.76741,32767
1.76770,32767
1.76799,32767
1.76833,32767
1.76858,32767
1.76886,32767
1.76920,32767
1.76946,32767
1.76974,32767
1.77007,32767
1.77032,32767
1.77057,32767
1.77083,32767
1.77108,32767
1.77135,32767
1.77158,32767
1.77186,32767
1.77220,32767
1.77246,32767
1.77274,32767
1.77308,32767
1.77333,32767
1.77358,32767
1.77386,32767
1.77420,32767
1.77464,32767
1.77514,32767
1.77544,32767
1.77573,32767
1.77603,32767
1.77634,32767
1.77662,32767
1.77687,32767
1.77718,32767
1.77748,32767
1.77775,32767
1.77814,32767
1.77841,32767
1.77871,32767
1.77901,32767
1.77931,32767
1.77960,32767
1.77984,32767
1.78012,32767
1.78037,32767
1.78067,32767
1.78094,32767
1.78123,32767
1.78149,32767
1.78175,32767
1.78220,32767
1.78256,32767
1.78283,32767
1.78311,32767
1.78340,32767
1.78365,32767
1.78390,32767
1.78415,32767
1.78440,32767
1.78465,32767
1.78495,32767
1.78520,32767
1.78545,32767
1.78570,32767
1.78597,32767
1.78624,32767
1.78657,32767
1.78683,32767
1.78707,32767
1.78735,32767
1.78761,32767
1.78793,32767
1.78817,32767
1.78843,32767
1.78867,32767
1.78895,32767
1.78920,32767
1.78945,32767
1.78972,32767
1.78998,32767
1.79023,32767
1.79049,32767
1.79080,32767
1.79105,32767
1.79130,32767
1.79155,32767
1.79182,32767
1.79220,32767
1.79264,32767
1.79295,32767
1.79323,32767
1.79353,32767
1.79378,32767
1.79402,32767
1.79428,32767
1.79453,32767
1.79480,32767
1.79507,32767
1.79535,32767
1.79566,32767
1.79593,32767
1.79620,32767
1.79647,32767
1.79675,32767
1.79705,32767
1.79730,32767
1.79792,32767
1.79823,32767
1.79851,32767
1.79876,32767
1.79903,32767
1.79926,32767
1.79952,32767
1.79980,32767
1.80007,32767
1.80034,32767
1.80061,32767
1.80095,32767
1.80122,32767
1.80142,32767
1.80167,32767
1.80192,32767
1.80219,32767
1.80247,32767
1.80273,32767
1.80307,32767
1.80335,32767
1.80358,32767
1.80386,32767
1.80420,32767
1.80445,32767
1.80470,32767
1.80497,32767
1.80523,32767
1.80555,32767
1.80580,32767
1.80607,32767
1.80634,32767
1.80661,32767
1.80695,32767
1.80720,32767
1.80745,32767
1.80770,32767
1.80796,32767
1.80824,32767
1.81045,32767
1.81120,32767
1.81153,32767
1.81177,32767
1.81202,32767
1.81227,32767
1.81254,32767
1.81285,32767
1.81318,32767
1.81348,32767
1.81374,32767
1.81407,32767
1.81434,32767
1.81461,32767
1.81494,32767
1.81521,32767
1.81548,32767
1.81582,32767
1.81609,32767
1.81636,32767
1.81669,32767
1.81697,32767
1.81721,32767
1.81749,32767
1.81782,32767
1.81807,32767
1.81832,32767
1.81857,32767
1.81884,32767
1.81911,32767
1.81936,32767
1.81970,32767
1.81997,32767
1.82022,32767
1.82047,32767
1.82074,32767
1.82105,32767
1.82130,32767
1.82157,32767
1.82183,32767
1.82207,32767
1.82237,32767
1.82270,32767
1.82295,32767
1.82320,32767
1.82345,32767
1.82372,32767
1.82399,32767
1.82430,32767
1.82455,32767
1.82481,32767
1.82509,32767
1.82534,32767
1.82559,32767
1.82584,32767
1.82611,32767
1.82643,32767
1.82667,32767
1.82695,32767
1.82722,32767
1.82749,32767
1.82782,32767
1.82825,32767
1.82880,32767
1.82915,32767
1.82945,32767
1.82972,32767
1.82999,32767
1.83030,32767
1.83055,32767
1.83082,32767
1.83109,32767
1.83136,32767
1.83170,32767
1.83197,32767
1.83221,32767
1.83247,32767
1.83272,32767
1.83299,32767
1.83330,32767
1.83355,32767
1.83382,32767
1.83410,32767
1.83434,32767
1.83459,32767
1.83486,32767
1.83518,32767
1.83542,32767
1.83570,32767
1.83597,32767
1.83624,32767
1.83657,32767
1.83682,32767
1.83707,32767
1.83732,32767
1.83754,32767
1.83782,32767
1.83809,32767
1.83836,32767
1.83869,32767
1.83895,32767
1.83920,32767
1.83945,32767
1.83970,32767
1.83995,32767
1.84020,32767
1.84047,32767
1.84074,32767
1.84107,32767
1.84134,32767
1.84161,32767
1.84195,32767
1.84220,32767
1.84246,32767
1.84274,32767
1.84306,32767
1.84330,32767
1.84361,32767
1.84392,32767
1.84418,32767
1.84447,32767
1.84472,32767
1.84498,32767
1.84529,32767
1.84563,32767
1.84606,32767
1.84637,32767
1.84666,32767
1.84693,32767
1.84718,32767
1.84743,32767
1.84771,32767
1.84798,32767
1.84824,32767
1.84856,32767
1.84881,32767
1.84909,32767
1.84938,32767
1.84966,32767
1.84994,32767
1.85020,32767
1.85048,32767
1.85077,32767
1.85100,32767
1.85131,32767
1.85160,32767
1.85187,32767
1.85219,32767
1.85248,32767
1.85274,32767
1.85306,32767
1.85335,32767
1.85359,32767
1.85387,32767
1.85412,32767
1.85441,32767
1.85468,32767
1.85498,32767
1.85525,32767
1.85556,32767
1.85585,32767
1.85612,32767
1.85643,32767
1.85673,32767
1.85699,32767
1.85731,32767
1.85760,32767
1.85787,32767
1.85818,32767
1.85848,32767
1.85875,32767
1.85907,32767
1.85933,32767
1.85962,32767
1.85993,32767
1.86018,32767
1.86043,32767
1.86068,32767
1.86093,32767
1.86118,32767
1.86143,32767
1.86168,32767
1.86193,32767
1.86222,32767
1.86250,32767
1.86278,32767
1.86304,32767
1.86358,32767
1.86390,32767
1.86420,32767
1.86445,32767
1.86472,32767
1.86496,32767
1.86523,32767
1.86558,32767
1.86582,32767
1.86607,32767
1.86635,32767
1.86662,32767
1.86693,32767
1.86721,32767
1.86748,32767
1.86773,32767
1.86800,32767
1.86831,32767
1.86860,32767
1.86886,32767
1.86912,32767
1.86939,32767
1.86966,32767
1.86995,32767
1.87024,32767
1.87054,32767
1.87083,32767
1.87111,32767
1.87139,32767
1.87166,32767
1.87196,32767
1.87224,32767
1.87249,32767
1.87279,32767
1.87308,32767
1.87338,32767
1.87366,32767
1.87393,32767
1.87437,32767
1.87469,32767
1.87497,32767
1.87526,32767
1.87555,32767
1.87582,32767
1.87607,32767
1.87633,32767
1.87657,32767
1.87684,32767
1.87710,32767
1.87734,32767
1.87762,32767
1.87792,32767
1.87818,32767
1.87842,32767
1.87868,32767
1.87893,32767
1.87918,32767
1.87943,32767
1.87972,32767
1.87998,32767
1.88022,32767
1.88077,32767
1.88107,32767
1.88135,32767
1.88165,32767
1.88191,32767
1.88220,32767
1.88245,32767
1.88272,32767
1.88297,32767
1.88322,32767
1.88348,32767
1.88380,32767
1.88407,32767
1.88432,32767
1.88457,32767
1.88484,32767
1.88511,32767
1.88537,32767
1.88566,32767
1.88590,32767
1.88615,32767
1.88640,32767
1.88665,32767
1.88690,32767
1.88715,32767
1.88740,32767
1.88765,32767
1.88790,32767
1.88815,32767
1.88840,32767
1.88865,32767
1.88890,32767
1.88915,32767
1.88940,32767
1.88965,32767
1.88990,32767
1.89015,32767
1.89047,32767
1.89076,32767
1.89103,32767
1.89130,32767
1.89157,32767
1.89182,32767
1.89207,32767
1.89234,32767
1.89260,32767
1.89284,32767
1.89311,32767
1.89338,32767
1.89365,32767
1.89390,32767
1.89415,32767
1.89440,32767
1.89465,32767
1.89492,32767
1.89519,32767
1.89546,32767
1.89573,32767
1.89607,32767
1.89635,32767
1.89663,32767
1.89692,32767
1.89720,32767
1.89748,32767
1.89782,32767
1.89808,32767
1.89837,32767
1.89918,32767
1.89947,32767
1.89973,32767
1.90000,32767
1.90031,32767
1.90059,32767
1.90083,32767
1.90112,32767
1.90141,32767
1.90172,32767
1.90203,32767
1.90232,32767
1.90262,32767
1.90288,32767
1.90322,32767
1.90348,32767
1.90379,32767
1.90408,32767
1.90441,32767
1.90469,32767
1.90500,32767
1.90532,32767
1.90583,32767
1.90626,32767
1.90668,32767
1.90705,32767
1.90741,32767
1.90774,32767
1.90809,32767
1.90842,32767
1.90870,32767
1.90904,32767
1.90937,32767
1.90965,32767
1.90993,32767
1.91025,32767
1.91055,32767
1.91085,32767
1.91120,32767
1.91150,32767
1.91177,32767
1.91207,32767
1.91236,32767
1.91264,32767
1.91294,32767
1.91323,32767
1.91355,32767
1.91382,32767
1.91414,32767
1.91445,32767
1.91478,32767
1.91509,32767
1.91542,32767
1.91605,32767
1.91640,32767
1.91683,32767
1.91728,32767
1.91762,32767
1.91792,32767
1.91820,32767
1.91851,32767
1.91880,32767
1.91912,32767
1.91944,32767
1.91974,32767
1.92005,32767
1.92037,32767
1.92068,32767
1.92099,32767
1.92130,32767
1.92164,32767
1.92200,32767
1.92233,32767
1.92264,32767
1.92292,32767
1.92320,32767
1.92347,32767
1.92373,32767
1.92400,32767
1.92434,32767
1.92461,32767
1.92488,32767
1.92521,32767
1.92550,32767
1.92580,32767
1.92607,32767
1.92636,32767
1.92667,32767
1.92695,32767
1.92724,32767
1.92750,32767
1.92783,32767
1.92810,32767
1.92845,32767
1.92871,32767
1.92901,32767
1.92931,32767
1.92960,32767
1.92991,32767
1.93021,32767
1.93051,32767
1.93079,32767
1.93106,32767
1.93133,32767
1.93161,32767
1.93192,32767
1.93221,32767
1.93249,32767
1.93279,32767
1.93308,32767
1.93367,32767
1.93417,32767
1.93453,32767
1.93480,32767
1.93508,32767
1.93537,32767
1.93569,32767
1.93598,32767
1.93629,32767
1.93658,32767
1.93687,32767
1.93719,32767
1.93746,32767
1.93775,32767
1.93809,32767
1.93837,32767
1.93871,32767
1.93898,32767
1.93929,32767
1.93959,32767
1.93987,32767
1.94017,32767
1.94046,32767
1.94076,32767
1.94106,32767
1.94136,32767
1.94167,32767
1.94196,32767
1.94224,32767
1.94254,32767
1.94284,32767
1.94313,32767
1.94342,32767
1.94371,32767
1.94399,32767
1.94429,32767
1.94459,32767
1.94488,32767
1.94519,32767
1.94548,32767
1.94579,32767
1.94610,32767
1.94636,32767
1.94667,32767
1.94702,32767
1.94732,32767
1.94763,32767
1.94793,32767
1.94822,32767
1.94851,32767
1.94879,32767
1.94908,32767
1.94937,32767
1.94968,32767
1.94998,32767
1.95027,32767
1.95056,32767
1.95085,32767
1.95126,32767
1.95170,32767
1.95205,32767
1.95236,32767
1.95266,32767
1.95295,32767
1.95328,32767
1.95359,32767
1.95387,32767
1.95418,32767
1.95447,32767
1.95471,32767
1.95499,32767
1.95532,32767
1.95558,32767
1.95587,32767
1.95618,32767
1.95643,32767
1.95668,32767
1.95693,32767
1.95718,32767
1.95743,32767
1.95780,32767
1.95808,32767
1.95835,32767
1.95862,32767
1.95893,32767
1.95918,32767
1.95943,32767
1.95968,32767
1.95993,32767
1.96020,32767
1.96043,32767
1.96068,32767
1.96093,32767
1.96123,32767
1.96151,32767
1.96178,32767
1.96203,32767
1.96231,32767
1.96260,32767
1.96284,32767
1.96312,32767
1.96341,32767
1.96370,32767
1.96395,32767
1.96420,32767
1.96445,32767
1.96473,32767
1.96503,32767
1.96533,32767
1.96557,32767
1.96584,32767
1.96612,32767
1.96643,32767
1.96670,32767
1.96694,32767
1.96720,32767
1.96745,32767
1.96772,32767
1.96801,32767
1.96830,32767
1.96855,32767
1.96893,32767
1.96923,32767
1.96952,32767
1.96980,32767
1.97005,32767
1.97030,32767
1.97056,32767
1.97080,32767
1.97105,32767
1.97132,32767
1.97159,32767
1.97186,32767
1.97218,32767
1.97242,32767
1.97270,32767
1.97295,32767
1.97320,32767
1.97345,32767
1.97372,32767
1.97399,32767
1.97430,32767
1.97455,32767
1.97480,32767
1.97505,32767
1.97532,32767
1.97560,32767
1.97586,32767
1.97611,32767
1.97643,32767
1.97667,32767
1.97695,32767
1.97722,32767
1.97749,32767
1.97782,32767
1.97807,32767
1.97835,32767
1.97861,32767
1.97895,32767
1.97920,32767
1.97945,32767
1.97972,32767
1.97999,32767
1.98030,32767
1.98057,32767
1.98082,32767
1.98107,32767
1.98132,32767
1.98157,32767
1.98185,32767
1.98208,32767
1.98237,32767
1.98268,32767
1.98294,32767
1.98320,32767
1.98344,32767
1.98370,32767
1.98395,32767
1.98420,32767
1.98445,32767
1.98473,32767
1.98499,32767
1.98524,32767
1.98556,32767
1.98580,32767
1.98605,32767
1.98630,32767
1.98678,32767
1.98730,32767
1.98762,32767
1.98791,32767
1.98815,32767
1.98840,32767
1.98865,32767
1.98898,32767
1.98926,32767
1.98952,32767
1.98977,32767
1.99002,32767
1.99030,32767
1.99055,32767
1.99082,32767
1.99109,32767
1.99136,32767
1.99169,32767
1.99197,32767
1.99221,32767
1.99249,32767
1.99278,32767
1.99303,32767
1.99328,32767
1.99357,32767
1.99384,32767
1.99411,32767
1.99445,32767
1.99470,32767
1.99497,32767
1.99522,32767
1.99549,32767
1.99582,32767
1.99607,32767
1.99632,32767
1.99659,32767
1.99686,32767
1.99718,32767
1.99742,32767
1.99770,32767
1.99797,32767
1.99824,32767
1.99855,32767
1.99880,32767
1.99907,32767
1.99935,32767
1.99960,32767
1.99986,32767
2.00024,32767
2.00056,32767
2.00081,32767
2.00104,32767
2.00126,32767
2.00151,32767
2.00173,32767
2.00201,32767
2.00227,32767
2.00252,32767
2.00277,32767
2.00302,32767
2.00327,32767
2.00352,32767
2.00377,32767
2.00409,32767
2.00449,32767
2.00481,32767
2.00507,32767
2.00532,32767
2.00557,32767
2.00581,32767
2.00604,32767
2.00629,32767
2.00654,32767
2.00681,32767
2.00704,32767
2.00729,32767
2.00752,32767
2.00777,32767
2.00802,32767
2.00827,32767
2.00852,32767
2.00877,32767
2.00902,32767
2.00928,32767
2.00955,32767
2.00982,32767
2.01010,32767
2.01040,32767
2.01069,32767
2.01096,32767
2.01124,32767
2.01157,32767
2.01185,32767
2.01211,32767
2.01244,32767
2.01272,32767
2.01296,32767
2.01321,32767
2.01348,32767
2.01380,32767
2.01405,32767
2.01432,32767
2.01459,32767
2.01486,32767
2.01519,32767
2.01547,32767
2.01571,32767
2.01599,32767
2.01628,32767
2.01656,32767
2.01682,32767
2.01709,32767
2.01733,32767
2.01761,32767
2.01795,32767
2.01821,32767
2.01849,32767
2.01882,32767
2.01912,32767
2.01940,32767
2.01965,32767
2.01990,32767
2.02015,32767
2.02040,32767
2.02065,32767
2.02093,32767
2.02122,32767
2.02147,32767
2.02173,32767
2.02197,32767
2.02258,32767
2.02291,32767
2.02318,32767
2.02343,32767
2.02370,32767
2.02403,32767
2.02430,32767
2.02457,32767
2.02484,32767
2.02511,32767
2.02536,32767
2.02570,32767
2.02597,32767
2.02624,32767
2.02658,32767
2.02682,32767
2.02710,32767
2.02735,32767
2.02759,32767
2.02786,32767
2.02818,32767
2.02843,32767
2.02870,32767
2.02897,32767
2.02924,32767
2.02958,32767
2.02982,32767
2.03007,32767
2.03032,32767
2.03060,32767
2.03086,32767
2.03118,32767
2.03142,32767
2.03168,32767
2.03192,32767
2.03217,32767
2.03243,32767
2.03266,32767
2.03290,32767
2.03316,32767
2.03340,32767
2.03365,32767
2.03390,32767
2.03415,32767
