t,cycle,phase,z,adc
58.1016,17,out,34056,1369.4
58.1067,17,out,34052,1394.6
58.1112,17,out,34048,1331.4
58.1157,17,out,34044,1347.2
58.1196,17,out,34040,1392.6
58.1242,17,out,34036,1386.4
58.1281,17,out,34032,1414.2
58.1326,17,out,34028,1353.8
58.1374,17,out,34024,1389.6
58.1415,17,out,34020,1420.6
58.1456,17,out,34016,1369.4
58.15,17,out,34012,1399
58.1544,17,out,34008,1422.8
58.1589,17,out,34004,1495.4
58.163,17,out,34000,1531.8
58.1673,17,out,33996,1496.2
58.1713,17,out,33992,1556.2
58.1763,17,out,33988,1519.2
58.1804,17,out,33984,1581.8
58.1845,17,out,33980,1507.8
58.1887,17,out,33976,1568
58.1926,17,out,33972,1569
58.1968,17,out,33968,1656.8
58.2018,17,out,33964,1689.4
58.206,17,out,33960,1663.2
58.2103,17,out,33956,1683.8
58.2144,17,out,33952,1670
58.2191,17,out,33948,1635
58.2232,17,out,33944,1685.2
58.2273,17,out,33940,1691.6
58.2315,17,out,33936,1641.4
58.2359,17,out,33932,1616.2
58.2403,17,out,33928,1658.4
58.2446,17,out,33924,1689
58.2491,17,out,33920,1769.2
58.2532,17,out,33916,1742.8
58.2574,17,out,33912,1689.8
58.2618,17,out,33908,1730.8
58.2656,17,out,33904,1664.6
58.27,17,out,33900,1650.2
58.2744,17,out,33896,1709.6
58.2791,17,out,33892,1658.4
58.2832,17,out,33888,1633.6
58.2875,17,out,33884,1672.8
58.2918,17,out,33880,1747.8
58.2957,17,out,33876,1740.6
58.3,17,out,33872,1727.8
58.304,17,out,33868,1744.4
58.3087,17,out,33864,1699.2
58.3132,17,out,33860,1750.8
58.3178,17,out,33856,1759.8
58.3219,17,out,33852,1745.2
58.3262,17,out,33848,1712.6
58.3303,17,out,33844,1625
58.3343,17,out,33840,1633.4
58.3388,17,out,33836,1737.6
58.3435,17,out,33832,1671.6
58.3484,17,out,33828,1743.8
58.3533,17,out,33824,1691.6
58.3581,17,out,33820,1731.4
58.3629,17,out,33816,1647.8
58.3673,17,out,33812,1640
58.372,17,out,33808,1626.2
58.3771,17,out,33804,1666.4
58.3811,17,out,33800,1670.6
58.3852,17,out,33796,1650.8
58.3891,17,out,33792,1649.2
58.3932,17,out,33788,1625.4
58.3978,17,out,33784,1649.6
58.4018,17,out,33780,1676.6
58.4058,17,out,33776,1644.6
58.4099,17,out,33772,1767.4
58.4151,17,out,33768,1701.8
58.4192,17,out,33764,1668.6
58.4234,17,out,33760,1706.2
58.4278,17,out,33756,1695.4
58.4336,17,out,33752,1717.4
58.4379,17,out,33748,1692.2
58.4418,17,out,33744,1767.4
58.4459,17,out,33740,1719.2
58.4508,17,out,33736,1693
58.455,17,out,33732,1719.2
58.4593,17,out,33728,1701.8
58.4637,17,out,33724,1723.4
58.4676,17,out,33720,1741.4
58.4716,17,out,33716,1777.4
58.4758,17,out,33712,1730.2
58.4805,17,out,33708,1689
58.4845,17,out,33704,1669.6
58.4897,17,out,33700,1720
58.4939,17,out,33696,1701
58.4978,17,out,33692,1784.6
58.5023,17,out,33688,1670
58.5066,17,out,33684,1730.4
58.5107,17,out,33680,1760
58.515,17,out,33676,1677.6
58.5192,17,out,33672,1706.8
58.5234,17,out,33668,1699.6
58.5278,17,out,33664,1667.6
58.5321,17,out,33660,1690.8
58.5363,17,out,33656,1763.4
58.5416,17,out,33652,1709.2
58.5456,17,out,33648,1660.4
58.5498,17,out2,33598,1726.6
58.5542,17,out2,33548,1625.4
58.5584,17,out2,33498,1729.8
58.5623,17,out2,33448,1750
58.5666,17,out2,33398,1685.8
58.5707,17,out2,33348,1560.2
58.5746,17,out2,33298,1644
58.5796,17,out2,33248,1661.2
58.5837,17,out2,33198,1639.6
58.5878,17,out2,33148,1635.8
58.5916,17,out2,33098,1627.4
58.5969,17,out2,33048,1551.8
58.6013,17,out2,32998,1578.6
58.6056,17,out2,32948,1529.8
58.6095,17,out2,32898,1624.2
58.6145,17,out2,32848,1483.2
58.6192,17,out2,32798,1455.4
58.6231,17,out2,32748,1229.8
58.6273,17,out2,32698,1207.8
58.6328,17,out2,32648,1118.2
58.6367,17,out2,32598,1199
58.6413,17,out2,32548,1324.8
58.6455,17,out2,32498,1194.2
58.6504,17,out2,32448,1111.4
58.6551,17,out2,32398,964.6
58.66,17,out2,32348,603.8
58.6647,17,out2,32298,436.2
58.6698,17,out2,32248,273.4
58.675,17,out2,32198,175.6
58.68,17,out2,32148,144
58.6852,18,in,32148,131.4
58.6898,18,in,32152,101.4
58.6945,18,in,32156,58.6
58.6989,18,in,32160,107.6
58.7034,18,in,32164,88.2
58.7075,18,in,32168,135.8
58.7122,18,in,32172,91.6
58.7172,18,in,32176,77.8
58.7218,18,in,32180,70.2
58.7259,18,in,32184,48.6
58.73,18,in,32188,48.2
58.7341,18,in,32192,63.6
58.7379,18,in,32196,83.2
58.7417,18,in,32200,126.6
58.7459,18,in,32204,55.6
58.7506,18,in,32208,32.4
58.7548,18,in,32212,117.6
58.7588,18,in,32216,136.6
58.7628,18,in,32220,77
58.7667,18,in,32224,60.8
58.7706,18,in,32228,98
58.7755,18,in,32232,102.4
58.7793,18,in,32236,112.8
58.784,18,in,32240,118.4
58.7883,18,in,32244,128.4
58.793,18,in,32248,89.2
58.7972,18,in,32252,89
58.8014,18,in,32256,58.2
58.8055,18,in,32260,90.6
58.8099,18,in,32264,107.8
58.8145,18,in,32268,86.6
58.8191,18,in,32272,123.6
58.8235,18,in,32276,63.8
58.8284,18,in,32280,97
58.8328,18,in,32284,69.8
58.8374,18,in,32288,74.4
58.842,18,in,32292,134.8
58.8466,18,in,32296,83.2
58.8515,18,in,32300,44.4
58.8563,18,in,32304,89.8
58.8608,18,in,32308,74.2
58.8655,18,in,32312,123.6
58.87,18,in,32316,72.6
58.8743,18,in,32320,130.4
58.8781,18,in,32324,103.4
58.8826,18,in,32328,91.2
58.8872,18,in,32332,119.6
58.8916,18,in,32336,74
58.8958,18,in,32340,104.6
58.9006,18,in,32344,54.8
58.9051,18,in,32348,81.2
58.9099,18,in,32352,85.8
58.9144,18,in,32356,119.4
58.919,18,in,32360,80.4
58.9236,18,in,32364,110
58.9285,18,in,32368,75
58.9336,18,in,32372,90.8
58.9382,18,in,32376,106.2
58.9427,18,in,32380,122.2
58.9474,18,in,32384,111
58.9516,18,in,32388,71.4
58.9563,18,in,32392,108
58.962,18,in,32396,100.8
58.9675,18,in,32400,67
58.9726,18,in,32404,61.8
58.9776,18,in,32408,85
58.9827,18,in,32412,94.2
58.9875,18,in,32416,89.8
58.992,18,in,32420,170.2
58.9968,18,in,32424,108
59.001,18,in,32428,57.6
59.0055,18,in,32432,95.2
59.0104,18,in,32436,100.4
59.0142,18,in,32440,111
59.0187,18,in,32444,89.6
59.0226,18,in,32448,96.4
59.0277,18,in,32452,100.6
59.0318,18,in,32456,48.4
59.0362,18,in,32460,55.4
59.0401,18,in,32464,84.8
59.0449,18,in,32468,73.6
59.0486,18,in,32472,76
59.0531,18,in,32476,59.4
59.0575,18,in,32480,93.4
59.0616,18,in,32484,63
59.0659,18,in,32488,128.8
59.0702,18,in,32492,80.8
59.0746,18,in,32496,84.6
59.0786,18,in,32500,86.2
59.0826,18,in,32504,62.8
59.0868,18,in,32508,96.8
59.0907,18,in,32512,82.8
59.0958,18,in,32516,72.6
59.1,18,in,32520,84
59.1044,18,in,32524,82.4
59.1083,18,in,32528,80
59.1124,18,in,32532,125.2
59.1167,18,in,32536,64.8
59.1209,18,in,32540,55.6
59.1248,18,in,32544,100
59.1287,18,in,32548,86.2
59.1335,18,in,32552,80.6
59.1379,18,in,32556,107.4
59.142,18,in,32560,52.4
59.1461,18,in,32564,121
59.1511,18,in,32568,89.2
59.1551,18,in,32572,61.6
59.1596,18,in,32576,93
59.1641,18,in,32580,50.6
59.1693,18,in,32584,49.4
59.1732,18,in,32588,67.2
59.1776,18,in,32592,76.8
59.1823,18,in,32596,70.2
59.187,18,in,32600,98.6
59.1913,18,in,32604,61.8
59.1956,18,in,32608,67.4
59.2002,18,in,32612,79.8
59.2054,18,in,32616,92.2
59.2094,18,in,32620,67.8
59.2137,18,in,32624,87
59.2181,18,in,32628,46.8
59.2231,18,in,32632,105.4
59.2276,18,in,32636,66
59.2323,18,in,32640,98.2
59.2364,18,in,32644,70.4
59.2414,18,in,32648,94.4
59.2454,18,in,32652,70.6
59.2501,18,in,32656,76.2
59.2542,18,in,32660,122.8
59.2593,18,in,32664,97
59.2634,18,in,32668,78.6
59.2674,18,in,32672,118.2
59.2714,18,in,32676,107
59.2758,18,in,32680,85.2
59.2804,18,in,32684,82.4
59.2845,18,in,32688,106.8
59.2887,18,in,32692,91.6
59.294,18,in,32696,117.6
59.2986,18,in,32700,127.4
59.303,18,in,32704,71.2
59.307,18,in,32708,47
59.3119,18,in,32712,93.6
59.3162,18,in,32716,59.2
59.3203,18,in,32720,56.2
59.3245,18,in,32724,96
59.3287,18,in,32728,81.4
59.3333,18,in,32732,94.8
59.3372,18,in,32736,71.8
59.3419,18,in,32740,111.8
59.3463,18,in,32744,72.2
59.3507,18,in,32748,67.6
59.3554,18,in,32752,138
59.3598,18,in,32756,147.2
59.3643,18,in,32760,50.2
59.3685,18,in,32764,94.8
59.3732,18,in,32768,73.4
59.3773,18,in,32772,113.4
59.3814,18,in,32776,83.2
59.3856,18,in,32780,88
59.3894,18,in,32784,73.4
59.3933,18,in,32788,146.2
59.3972,18,in,32792,61.8
59.4029,18,in,32796,87.8
59.4071,18,in,32800,153.4
59.4116,18,in,32804,62.4
59.4157,18,in,32808,126.4
59.4206,18,in,32812,105.2
59.4247,18,in,32816,106
59.429,18,in,32820,50.6
59.433,18,in,32824,90.6
59.4377,18,in,32828,57.2
59.4422,18,in,32832,152.2
59.4465,18,in,32836,148.4
59.4511,18,in,32840,87.8
59.4563,18,in,32844,105
59.4609,18,in,32848,73.2
59.4656,18,in,32852,62.6
59.4698,18,in,32856,121.4
59.4743,18,in,32860,160.4
59.4784,18,in,32864,87
59.4827,18,in,32868,85.6
59.487,18,in,32872,164.2
59.4917,18,in,32876,74
59.4961,18,in,32880,145.2
59.5003,18,in,32884,68.8
59.5045,18,in,32888,134.4
59.5086,18,in,32892,87
59.5128,18,in,32896,63
59.5171,18,in,32900,130.6
59.5217,18,in,32904,124.4
59.526,18,in,32908,132.2
59.5304,18,in,32912,99.2
59.5347,18,in,32916,56.4
59.5388,18,in,32920,89.8
59.5434,18,in,32924,83
59.5476,18,in,32928,96.6
59.5524,18,in,32932,92
59.5565,18,in,32936,127.8
59.5604,18,in,32940,108.4
59.565,18,in,32944,125
59.569,18,in,32948,142.4
59.5734,18,in,32952,99.6
59.5778,18,in,32956,86.2
59.5827,18,in,32960,123
59.5866,18,in,32964,169
59.591,18,in,32968,94.8
59.5951,18,in,32972,92.8
59.6005,18,in,32976,91.2
59.6052,18,in,32980,76.8
59.6092,18,in,32984,149.8
59.613,18,in,32988,101
59.618,18,in,32992,104
59.623,18,in,32996,76.4
59.6273,18,in,33000,70.6
59.6312,18,in,33004,100.4
59.6359,18,in,33008,101.8
59.6404,18,in,33012,107.6
59.6447,18,in,33016,145.4
59.6489,18,in,33020,84.8
59.6535,18,in,33024,117
59.6581,18,in,33028,72.2
59.6627,18,in,33032,140
59.6672,18,in,33036,85.2
59.6725,18,in,33040,138
59.6765,18,in,33044,112.6
59.6804,18,in,33048,100.2
59.6857,18,in,33052,139.4
59.6905,18,in,33056,119.6
59.6951,18,in,33060,141.4
59.6993,18,in,33064,103.6
59.7043,18,in,33068,130.8
59.7092,18,in,33072,110.4
59.7142,18,in,33076,116.8
59.7187,18,in,33080,135.4
59.7228,18,in,33084,121
59.7276,18,in,33088,94.2
59.7323,18,in,33092,105.4
59.7367,18,in,33096,165.6
59.7413,18,in,33100,156.6
59.7461,18,in,33104,153.2
59.7505,18,in,33108,86.6
59.755,18,in,33112,154
59.7595,18,in,33116,173.2
59.7639,18,in,33120,113.8
59.7685,18,in,33124,115.4
59.7734,18,in,33128,131.8
59.7785,18,in,33132,122.6
59.7828,18,in,33136,76.6
59.7867,18,in,33140,91.8
59.791,18,in,33144,138.6
59.7959,18,in,33148,123.4
59.7997,18,in,33152,99.2
59.8031,18,in,33156,94.4
59.8078,18,in,33160,101.2
59.8133,18,in,33164,123.2
59.8181,18,in,33168,92.8
59.8234,18,in,33172,159.4
59.8282,18,in,33176,154
59.8326,18,in,33180,114.4
59.8372,18,in,33184,149.4
59.8428,18,in,33188,151
59.8479,18,in,33192,118.2
59.8538,18,in,33196,134
59.8595,18,in,33200,153.6
59.8653,18,in,33204,158.8
59.8701,18,in,33208,141.6
59.8755,18,in,33212,183.2
59.8807,18,in,33216,139.8
59.8853,18,in,33220,165.4
59.8904,18,in,33224,154.4
59.8951,18,in,33228,130.2
59.9,18,in,33232,133.8
59.9046,18,in,33236,98.2
59.9101,18,in,33240,135.8
59.9144,18,in,33244,126.2
59.9202,18,in,33248,142.2
59.9257,18,in,33252,172
59.9306,18,in,33256,131
59.9355,18,in,33260,145.6
59.9403,18,in,33264,145.4
59.9454,18,in,33268,141.6
59.9495,18,in,33272,91.2
59.9536,18,in,33276,171.2
59.9585,18,in,33280,140
59.963,18,in,33284,137.2
59.9675,18,in,33288,112.2
59.9723,18,in,33292,134
59.9776,18,in,33296,147.2
59.9823,18,in,33300,128.6
59.9879,18,in,33304,142.2
59.9927,18,in,33308,149.8
59.998,18,in,33312,140
60.0033,18,in,33316,126
60.009,18,in,33320,141.6
60.0137,18,in,33324,134.2
60.0183,18,in,33328,123.2
60.0231,18,in,33332,169.8
60.0277,18,in,33336,149.6
60.0326,18,in,33340,148.6
60.0376,18,in,33344,152.2
60.0432,18,in,33348,162.6
60.0487,18,in,33352,151.6
60.0534,18,in,33356,158.4
60.0583,18,in,33360,165.4
60.0633,18,in,33364,152.4
60.0686,18,in,33368,171.2
60.0731,18,in,33372,184.8
60.0779,18,in,33376,157.6
60.0822,18,in,33380,158.2
60.0869,18,in,33384,176.6
60.0919,18,in,33388,195.2
60.0967,18,in,33392,136.6
60.1014,18,in,33396,157
60.1074,18,in,33400,171.4
60.1117,18,in,33404,187.2
60.1161,18,in,33408,154.2
60.1207,18,in,33412,131.2
60.127,18,in,33416,197.8
60.1325,18,in,33420,155.8
60.1386,18,in,33424,157.4
60.1439,18,in,33428,164.4
60.149,18,in,33432,162
60.1539,18,in,33436,176.8
60.1591,18,in,33440,167
60.164,18,in,33444,179.4
60.1693,18,in,33448,172
60.174,18,in,33452,178
60.1795,18,in,33456,178.8
60.1844,18,in,33460,150
60.1889,18,in,33464,199.8
60.1936,18,in,33468,158.8
60.1982,18,in,33472,145
60.2037,18,in,33476,189.6
60.2086,18,in,33480,179.4
60.2141,18,in,33484,182.4
60.2193,18,in,33488,155
60.2243,18,in,33492,172.4
60.2296,18,in,33496,166.2
60.2345,18,in,33500,148.4
60.2392,18,in,33504,167.8
60.2441,18,in,33508,192.6
60.2497,18,in,33512,171.6
60.2542,18,in,33516,166.8
60.2594,18,in,33520,181.8
60.2639,18,in,33524,136
60.2681,18,in,33528,149.2
60.2727,18,in,33532,175.2
60.2773,18,in,33536,175
60.2819,18,in,33540,166
60.2866,18,in,33544,190.4
60.2918,18,in,33548,185.2
60.2962,18,in,33552,211.8
60.3012,18,in,33556,158.6
60.3065,18,in,33560,194.6
60.3108,18,in,33564,175.6
60.3154,18,in,33568,178.2
60.3202,18,in,33572,218.4
60.3247,18,in,33576,245.4
60.3288,18,in,33580,282
60.333,18,in,33584,246.4
60.3377,18,in,33588,319.2
60.3425,18,in,33592,234.6
60.3471,18,in,33596,211.8
60.3511,18,in,33600,163.2
60.356,18,in,33604,187.8
60.3605,18,in,33608,214.8
60.3651,18,in,33612,145.2
60.3696,18,in,33616,116
60.3747,18,in,33620,208.6
60.3791,18,in,33624,207.8
60.3835,18,in,33628,201.6
60.388,18,in,33632,217.2
60.3928,18,in,33636,261.8
60.3973,18,in,33640,247.4
60.4016,18,in,33644,288.8
60.4063,18,in,33648,276.8
60.4102,18,in,33652,281.6
60.4149,18,in,33656,217.6
60.4188,18,in,33660,226.6
60.423,18,in,33664,271.2
60.4271,18,in,33668,254
60.4314,18,in,33672,266.2
60.4354,18,in,33676,190
60.4398,18,in,33680,291.4
60.4438,18,in,33684,293.4
60.4487,18,in,33688,242.4
60.4533,18,in,33692,221.6
60.4577,18,in,33696,261.8
60.462,18,in,33700,264.8
60.4671,18,in,33704,249
60.4717,18,in,33708,218.8
60.4757,18,in,33712,314.6
60.4802,18,in,33716,263.2
60.4859,18,in,33720,269.2
60.49,18,in,33724,279
60.4944,18,in,33728,314.4
60.4987,18,in,33732,278.4
60.504,18,in,33736,339.2
60.5093,18,in,33740,326.6
60.5143,18,in,33744,332.4
60.5199,18,in,33748,373.4
60.5238,18,in,33752,383.2
60.5287,18,in,33756,398.8
60.5331,18,in,33760,429
60.5375,18,in,33764,403.8
60.542,18,in,33768,407.4
60.5463,18,in,33772,338.4
60.5502,18,in,33776,385.8
60.5539,18,in,33780,365
60.5586,18,in,33784,412
60.5636,18,in,33788,352.2
60.5685,18,in,33792,339
60.5731,18,in,33796,345.8
60.5777,18,in,33800,419
60.5822,18,in,33804,364
60.5873,18,in,33808,414.6
60.5919,18,in,33812,421.2
60.5957,18,in,33816,437.4
60.6004,18,in,33820,443
60.6054,18,in,33824,432.4
60.6108,18,in,33828,475
60.616,18,in,33832,476.8
60.6205,18,in,33836,501
60.6256,18,in,33840,495.8
60.631,18,in,33844,454.8
60.6357,18,in,33848,361.8
60.6401,18,in,33852,386.8
60.6446,18,in,33856,397.6
60.6491,18,in,33860,399.4
60.6533,18,in,33864,402.6
60.6574,18,in,33868,398.2
60.6614,18,in,33872,413.2
60.6655,18,in,33876,432
60.6697,18,in,33880,474.6
60.6736,18,in,33884,422.4
60.6775,18,in,33888,445
60.6816,18,in,33892,401.2
60.6854,18,in,33896,367
60.6893,18,in,33900,438.6
60.6929,18,in,33904,437.2
60.6973,18,in,33908,634.6
60.7015,18,in,33912,719
60.7064,18,in,33916,698.6
60.7106,18,in,33920,632.4
60.7146,18,in,33924,652
60.7189,18,in,33928,616
60.7227,18,in,33932,697.8
60.7264,18,in,33936,786.4
60.7306,18,in,33940,749.6
60.7355,18,in,33944,783.8
60.7398,18,in,33948,804
60.7443,18,in,33952,844.4
60.7488,18,in,33956,893
60.7537,18,in,33960,804.8
60.7581,18,in,33964,931
60.7624,18,in,33968,955.8
60.7667,18,in,33972,1161.4
60.7715,18,out,33968,1197.6
60.7764,18,out,33964,1205.4
60.7806,18,out,33960,1228.4
60.785,18,out,33956,1205
60.7891,18,out,33952,1357.2
60.7934,18,out,33948,1248.6
60.7973,18,out,33944,1311.8
60.8014,18,out,33940,1314.8
60.8054,18,out,33936,1298.6
60.8095,18,out,33932,1305.8
60.8141,18,out,33928,1268
60.8187,18,out,33924,1213.8
60.823,18,out,33920,1372.4
60.8272,18,out,33916,1314.2
60.8316,18,out,33912,1332
60.8363,18,out,33908,1282
60.841,18,out,33904,1329
60.8455,18,out,33900,1325
60.8501,18,out,33896,1292.2
60.8548,18,out,33892,1311.4
60.8595,18,out,33888,1355.8
60.8642,18,out,33884,1289.4
60.869,18,out,33880,1281
60.8735,18,out,33876,1337.8
60.8776,18,out,33872,1382.6
60.8818,18,out,33868,1311.4
60.8865,18,out,33864,1355
60.8908,18,out,33860,1371.2
60.8956,18,out,33856,1338.2
60.9003,18,out,33852,1337.6
60.906,18,out,33848,1356.8
60.9117,18,out,33844,1353.4
60.9162,18,out,33840,1353
60.9215,18,out,33836,1396.8
60.9263,18,out,33832,1382.2
60.9313,18,out,33828,1401.4
60.9363,18,out,33824,1348.8
60.9413,18,out,33820,1339.8
60.947,18,out,33816,1382.8
60.9516,18,out,33812,1364.8
60.9565,18,out,33808,1359.8
60.9612,18,out,33804,1329
60.9655,18,out,33800,1320.4
60.9696,18,out,33796,1369.2
60.9739,18,out,33792,1355.6
60.9782,18,out,33788,1359
60.9825,18,out,33784,1365
60.9871,18,out,33780,1350.4
60.9914,18,out,33776,1389.2
60.9959,18,out,33772,1406.8
61.0003,18,out,33768,1382.8
61.0046,18,out,33764,1388.8
61.0089,18,out,33760,1389.8
61.0136,18,out,33756,1349.2
61.0186,18,out,33752,1405.8
61.0233,18,out,33748,1346.8
61.028,18,out,33744,1355.4
61.0323,18,out,33740,1343
61.037,18,out,33736,1329.6
61.0417,18,out,33732,1304.6
61.0462,18,out,33728,1327.6
61.0511,18,out,33724,1274.8
61.0563,18,out,33720,1348.8
61.0607,18,out,33716,1320.2
61.0652,18,out,33712,1356.6
61.0698,18,out,33708,1304.8
61.0744,18,out,33704,1406.4
61.079,18,out,33700,1349.6
61.0838,18,out,33696,1353.4
61.0885,18,out,33692,1319.4
61.0933,18,out,33688,1375.2
61.0979,18,out,33684,1363.2
61.1026,18,out,33680,1324.2
61.1077,18,out,33676,1373.6
61.1125,18,out,33672,1373.2
61.1176,18,out,33668,1349
61.122,18,out,33664,1348.4
61.1268,18,out,33660,1355.2
61.1312,18,out,33656,1370.8
61.1355,18,out,33652,1369.8
61.1401,18,out,33648,1367.2
61.1455,18,out,33644,1351.6
61.1502,18,out,33640,1330.6
61.1547,18,out,33636,1332.6
61.159,18,out,33632,1333.8
61.1635,18,out,33628,1297.6
61.1679,18,out,33624,1321.2
61.1721,18,out,33620,1310.6
61.1771,18,out,33616,1324
61.1822,18,out,33612,1354.4
61.1871,18,out,33608,1345.2
61.192,18,out,33604,1352.6
61.1966,18,out,33600,1298.8
61.2012,18,out,33596,1313.8
61.2058,18,out,33592,1377.2
61.2105,18,out,33588,1371.4
61.2149,18,out,33584,1365.8
61.2205,18,out,33580,1357.4
61.2255,18,out,33576,1337.8
61.2314,18,out,33572,1353
61.2361,18,out,33568,1303.8
61.2412,18,out,33564,1309.6
61.2465,18,out,33560,1307
61.2509,18,out,33556,1278.2
61.2568,18,out,33552,1308.8
61.2614,18,out,33548,1308.4
61.266,18,out,33544,1334
61.2706,18,out,33540,1320.8
61.2756,18,out,33536,1325.4
61.2805,18,out,33532,1304
61.2853,18,out,33528,1290.4
61.2897,18,out,33524,1363
61.2942,18,out,33520,1320
61.2988,18,out,33516,1321.6
61.3034,18,out,33512,1314.8
61.31,18,out,33508,1347.6
61.3143,18,out,33504,1316.8
61.3191,18,out,33500,1303.4
61.3238,18,out,33496,1329.8
61.3293,18,out,33492,1335.2
61.3343,18,out,33488,1296.4
61.3394,18,out,33484,1264.6
61.3447,18,out,33480,1325.2
61.35,18,out,33476,1286
61.3554,18,out,33472,1335.2
61.3607,18,out,33468,1281.2
61.3653,18,out,33464,1327.2
61.37,18,out,33460,1275.8
61.3755,18,out,33456,1326.2
61.3806,18,out,33452,1328
61.3856,18,out,33448,1273.2
61.3905,18,out,33444,1292
61.3959,18,out,33440,1349.4
61.4008,18,out,33436,1306.2
61.4053,18,out,33432,1340.8
61.4106,18,out,33428,1344.6
61.4157,18,out,33424,1328.2
61.4204,18,out,33420,1249.8
61.4249,18,out,33416,1317
61.4296,18,out,33412,1347.6
61.4342,18,out,33408,1242.6
61.4388,18,out,33404,1324
61.4431,18,out,33400,1321.6
61.4471,18,out,33396,1294.8
61.4515,18,out,33392,1285.8
61.4559,18,out,33388,1333.8
61.4605,18,out,33384,1275.4
61.4649,18,out,33380,1298.6
61.4694,18,out,33376,1320.2
61.4736,18,out,33372,1255
61.4781,18,out2,33322,1328
61.4825,18,out2,33272,1328
61.4866,18,out2,33222,1343
61.4911,18,out2,33172,1331.4
61.4954,18,out2,33122,1259.2
61.4996,18,out2,33072,1310.2
61.5037,18,out2,33022,1171.4
61.5087,18,out2,32972,1228.6
61.5128,18,out2,32922,1277.4
61.517,18,out2,32872,1275.4
61.5214,18,out2,32822,1311.6
61.5262,18,out2,32772,1235.4
61.5301,18,out2,32722,1280.2
61.5346,18,out2,32672,1353.6
61.5387,18,out2,32622,1208.4
61.5434,18,out2,32572,1316.6
61.5471,18,out2,32522,1276
61.5513,18,out2,32472,1318.6
61.555,18,out2,32422,1324.4
61.5588,18,out2,32372,1308.4
61.5627,18,out2,32322,1213.2
61.5669,18,out2,32272,1119
61.5707,18,out2,32222,1324.2
61.5749,18,out2,32172,755.8
61.5796,18,out2,32122,-11.2
61.584,19,in,32122,0.2
61.5883,19,in,32126,10
61.5927,19,in,32130,-14.2
61.5972,19,in,32134,-32
61.6013,19,in,32138,-3.6
61.6054,19,in,32142,-10.4
61.6099,19,in,32146,4
61.614,19,in,32150,29
61.6184,19,in,32154,-16.8
61.623,19,in,32158,34.6
61.628,19,in,32162,0.6
61.6328,19,in,32166,10
61.6375,19,in,32170,8
61.6425,19,in,32174,-5.2
61.6473,19,in,32178,7.2
61.6515,19,in,32182,-9.4
61.6558,19,in,32186,8.2
61.6605,19,in,32190,-5.4
61.6654,19,in,32194,20.4
61.6702,19,in,32198,-23.2
61.675,19,in,32202,-7
61.6804,19,in,32206,-4.4
61.685,19,in,32210,-36.6
61.6896,19,in,32214,2.8
61.6941,19,in,32218,10.4
61.6982,19,in,32222,-49.2
61.703,19,in,32226,22.4
61.7074,19,in,32230,-14.2
61.7119,19,in,32234,31.6
61.7164,19,in,32238,15
61.7213,19,in,32242,-35
61.7256,19,in,32246,26
61.7299,19,in,32250,39
61.7344,19,in,32254,-14.6
61.7401,19,in,32258,-34.4
61.7447,19,in,32262,15
61.7497,19,in,32266,-26.6
61.7543,19,in,32270,19.4
61.7588,19,in,32274,-23.2
61.7629,19,in,32278,15.4
61.7667,19,in,32282,5.4
61.7707,19,in,32286,-1
61.7754,19,in,32290,23.8
61.7794,19,in,32294,25.4
61.7834,19,in,32298,-0.8
61.7871,19,in,32302,20.4
61.791,19,in,32306,18
61.7962,19,in,32310,14.2
61.8008,19,in,32314,-39.8
61.8053,19,in,32318,-13.6
61.8098,19,in,32322,18
61.8141,19,in,32326,4.8
61.8182,19,in,32330,-32.6
61.8226,19,in,32334,1.8
61.827,19,in,32338,-40
61.8313,19,in,32342,-22.2
61.836,19,in,32346,-12.8
61.8411,19,in,32350,17
61.846,19,in,32354,32.6
61.8516,19,in,32358,-24
61.8565,19,in,32362,3.8
61.8621,19,in,32366,36.2
61.8667,19,in,32370,-38.2
61.8714,19,in,32374,-4.4
61.8768,19,in,32378,34.6
61.8818,19,in,32382,-29.4
61.8865,19,in,32386,-12.8
61.8911,19,in,32390,-47.2
61.8958,19,in,32394,-21.8
61.9001,19,in,32398,-13.4
61.9042,19,in,32402,23
61.9088,19,in,32406,20.8
61.913,19,in,32410,-17.2
61.918,19,in,32414,-6.6
61.9227,19,in,32418,-12.2
61.9275,19,in,32422,-8.4
61.9315,19,in,32426,19
61.9362,19,in,32430,2
61.9412,19,in,32434,-8
61.9453,19,in,32438,35.4
61.9502,19,in,32442,-10.6
61.9547,19,in,32446,0.2
61.959,19,in,32450,24.2
61.9631,19,in,32454,21.6
61.9672,19,in,32458,21.4
61.9716,19,in,32462,-0.2
61.9756,19,in,32466,2.6
61.98,19,in,32470,-22.6
61.9844,19,in,32474,9.2
61.9885,19,in,32478,-15.6
61.9927,19,in,32482,-17.8
61.9969,19,in,32486,2.6
62.0011,19,in,32490,18.2
62.0052,19,in,32494,-36.6
62.0099,19,in,32498,41
62.0139,19,in,32502,-13.2
62.0184,19,in,32506,-15.8
62.0227,19,in,32510,4.6
62.0275,19,in,32514,-1.4
62.0319,19,in,32518,-44.4
62.0362,19,in,32522,8.6
62.0403,19,in,32526,-6.2
62.0449,19,in,32530,-35
62.0495,19,in,32534,-1.6
62.0538,19,in,32538,21.4
62.0579,19,in,32542,26.8
62.0628,19,in,32546,17.6
62.0667,19,in,32550,38.4
62.0711,19,in,32554,-21.4
