t,cycle,phase,z,adc
47.5852,15,in,38142,34.2
47.5888,15,in,38146,34.4
47.5927,15,in,38150,34
47.5965,15,in,38154,77.8
47.6,15,in,38158,85.6
47.6038,15,in,38162,14
47.6073,15,in,38166,33.8
47.6112,15,in,38170,30
47.6147,15,in,38174,9.2
47.6181,15,in,38178,21.4
47.6216,15,in,38182,32
47.6252,15,in,38186,20.2
47.6286,15,in,38190,26.4
47.6324,15,in,38194,50.6
47.6359,15,in,38198,23.6
47.6401,15,in,38202,43.6
47.6437,15,in,38206,26.2
47.6473,15,in,38210,34.6
47.6508,15,in,38214,35.4
47.6545,15,in,38218,38.8
47.6584,15,in,38222,-26.2
47.6619,15,in,38226,10.2
47.6655,15,in,38230,60.6
47.6689,15,in,38234,29.6
47.6728,15,in,38238,22
47.6769,15,in,38242,43.8
47.6803,15,in,38246,41.2
47.684,15,in,38250,55.2
47.6876,15,in,38254,26.4
47.6909,15,in,38258,34
47.6945,15,in,38262,39
47.698,15,in,38266,36
47.7015,15,in,38270,22
47.7056,15,in,38274,-20.2
47.7093,15,in,38278,25.8
47.7131,15,in,38282,78.6
47.7166,15,in,38286,66.4
47.7201,15,in,38290,20.2
47.7236,15,in,38294,32.6
47.7276,15,in,38298,19.8
47.7311,15,in,38302,57.2
47.7345,15,in,38306,32.8
47.7378,15,in,38310,22
47.7414,15,in,38314,22.2
47.7456,15,in,38318,51.6
47.7491,15,in,38322,30
47.7526,15,in,38326,9.2
47.7561,15,in,38330,34
47.7597,15,in,38334,15.8
47.7636,15,in,38338,52.4
47.7674,15,in,38342,75.4
47.7711,15,in,38346,56
47.7749,15,in,38350,44.6
47.7788,15,in,38354,63.4
47.782,15,in,38358,44
47.7859,15,in,38362,47
47.7896,15,in,38366,39
47.793,15,in,38370,15.4
47.7966,15,in,38374,44.4
47.8004,15,in,38378,75.2
47.8039,15,in,38382,41
47.8077,15,in,38386,57.4
47.8114,15,in,38390,56.6
47.8152,15,in,38394,39.6
47.819,15,in,38398,83.8
47.8226,15,in,38402,48
47.8264,15,in,38406,39
47.8299,15,in,38410,55.2
47.8338,15,in,38414,40.4
47.8373,15,in,38418,56.2
47.8408,15,in,38422,22.2
47.8445,15,in,38426,41.2
47.8487,15,in,38430,52.4
47.8526,15,in,38434,81.8
47.8564,15,in,38438,46.2
47.8598,15,in,38442,30.2
47.8636,15,in,38446,34
47.8673,15,in,38450,49.4
47.8711,15,in,38454,57.2
47.8752,15,in,38458,36
47.8793,15,in,38462,63.8
47.8833,15,in,38466,60.2
47.8873,15,in,38470,28.6
47.8914,15,in,38474,45.4
47.8955,15,in,38478,61.8
47.8992,15,in,38482,64
47.9026,15,in,38486,18.4
47.9065,15,in,38490,73
47.91,15,in,38494,47
47.9137,15,in,38498,29
47.9173,15,in,38502,34.2
47.9213,15,in,38506,28.4
47.9253,15,in,38510,38.8
47.9291,15,in,38514,54.2
47.9323,15,in,38518,28.6
47.9359,15,in,38522,33.8
47.9399,15,in,38526,15
47.9434,15,in,38530,57.6
47.9472,15,in,38534,61.8
47.9508,15,in,38538,44.2
47.9548,15,in,38542,66.8
47.9587,15,in,38546,20
47.9629,15,in,38550,75.2
47.967,15,in,38554,18.8
47.9707,15,in,38558,77.6
47.975,15,in,38562,-2.4
47.9788,15,in,38566,64.4
47.9824,15,in,38570,62.8
47.9863,15,in,38574,38
47.9905,15,in,38578,37
47.994,15,in,38582,46.2
47.9976,15,in,38586,47.8
48.0014,15,in,38590,25.2
48.0052,15,in,38594,43.2
48.0091,15,in,38598,1.4
48.0129,15,in,38602,83.6
48.0168,15,in,38606,60.8
48.021,15,in,38610,56.2
48.0249,15,in,38614,32.6
48.0284,15,in,38618,50.2
48.0322,15,in,38622,98.4
48.0358,15,in,38626,32.2
48.0395,15,in,38630,35
48.0431,15,in,38634,57
48.0466,15,in,38638,74.8
48.05,15,in,38642,74.4
48.0537,15,in,38646,46.6
48.0572,15,in,38650,60
48.0609,15,in,38654,54.4
48.0648,15,in,38658,39.4
48.0683,15,in,38662,55
48.0721,15,in,38666,52.2
48.0758,15,in,38670,39.2
48.0792,15,in,38674,36.2
48.0833,15,in,38678,27
48.0866,15,in,38682,74
48.0897,15,in,38686,54.2
48.093,15,in,38690,36.4
48.0966,15,in,38694,42.2
48.1009,15,in,38698,43.8
48.1047,15,in,38702,-2.2
48.1083,15,in,38706,37.4
48.112,15,in,38710,79.2
48.1161,15,in,38714,41.4
48.1196,15,in,38718,35
48.123,15,in,38722,30.2
48.1265,15,in,38726,31.4
48.1303,15,in,38730,72.6
48.1343,15,in,38734,49
48.1378,15,in,38738,55.2
48.1412,15,in,38742,25.8
48.145,15,in,38746,58.8
48.1487,15,in,38750,62
48.1528,15,in,38754,60.8
48.1561,15,in,38758,59
48.1599,15,in,38762,38.6
48.1639,15,in,38766,49.2
48.1674,15,in,38770,67.4
48.171,15,in,38774,55.6
48.1746,15,in,38778,26
48.1784,15,in,38782,47.8
48.1821,15,in,38786,79.4
48.1854,15,in,38790,51.4
48.1893,15,in,38794,79.8
48.1929,15,in,38798,67.4
48.1969,15,in,38802,87.6
48.2003,15,in,38806,83.6
48.2041,15,in,38810,65
48.2076,15,in,38814,100.2
48.2107,15,in,38818,87.4
48.2138,15,in,38822,102.6
48.217,15,in,38826,96.2
48.2206,15,in,38830,63.6
48.2248,15,in,38834,45
48.2283,15,in,38838,65.8
48.232,15,in,38842,73.6
48.2356,15,in,38846,55.6
48.2391,15,in,38850,48.6
48.2432,15,in,38854,92.8
48.2469,15,in,38858,62.8
48.2502,15,in,38862,75.2
48.2541,15,in,38866,63.2
48.2577,15,in,38870,69.8
48.2612,15,in,38874,30.8
48.2646,15,in,38878,66.8
48.2681,15,in,38882,78
48.2712,15,in,38886,34.6
48.275,15,in,38890,28
48.2791,15,in,38894,96.6
48.2827,15,in,38898,65.2
48.286,15,in,38902,64.8
48.2892,15,in,38906,89.6
48.2928,15,in,38910,62.6
48.2962,15,in,38914,69.2
48.2999,15,in,38918,96
48.3034,15,in,38922,63.2
48.3069,15,in,38926,96
48.3105,15,in,38930,81.6
48.3143,15,in,38934,81.8
48.3181,15,in,38938,111.6
48.322,15,in,38942,68.4
48.3255,15,in,38946,89.6
48.3293,15,in,38950,113.2
48.3331,15,in,38954,83
48.3365,15,in,38958,84.2
48.3399,15,in,38962,77.4
48.3432,15,in,38966,88.4
48.3468,15,in,38970,88
48.3504,15,in,38974,55.2
48.3538,15,in,38978,82.2
48.3568,15,in,38982,89.4
48.3601,15,in,38986,92.2
48.364,15,in,38990,102.4
48.3678,15,in,38994,77.6
48.3715,15,in,38998,69.6
48.3748,15,in,39002,94.6
48.378,15,in,39006,121.6
48.3818,15,in,39010,108.4
48.3857,15,in,39014,85.4
48.389,15,in,39018,49.8
48.3929,15,in,39022,65.8
48.3966,15,in,39026,102.2
48.3999,15,in,39030,107.6
48.4031,15,in,39034,102
48.407,15,in,39038,88.4
48.4111,15,in,39042,43.4
48.4148,15,in,39046,61.6
48.419,15,in,39050,60.4
48.4224,15,in,39054,97.2
48.4256,15,in,39058,54
48.4287,15,in,39062,103
48.432,15,in,39066,85.6
48.4359,15,in,39070,82
48.4396,15,in,39074,102
48.4436,15,in,39078,80.4
48.4475,15,in,39082,87.6
48.4507,15,in,39086,99.8
48.4541,15,in,39090,82.2
48.4579,15,in,39094,111.2
48.4616,15,in,39098,102.4
48.4655,15,in,39102,112.6
48.4692,15,in,39106,94.6
48.4734,15,in,39110,128.6
48.4772,15,in,39114,97.2
48.4816,15,in,39118,106.4
48.486,15,in,39122,52
48.4898,15,in,39126,62
48.5009,15,in,39130,53
48.5048,15,in,39134,42.2
48.5086,15,in,39138,47.6
48.5127,15,in,39142,103
48.5171,15,in,39146,65.8
48.5214,15,in,39150,53.8
48.5262,15,in,39154,56.2
48.5304,15,in,39158,41.4
48.5341,15,in,39162,85.8
48.538,15,in,39166,69.6
48.5416,15,in,39170,50.2
48.5453,15,in,39174,77.6
48.549,15,in,39178,94
48.5531,15,in,39182,76.4
48.5573,15,in,39186,88.2
48.5617,15,in,39190,83.8
48.5661,15,in,39194,68
48.5701,15,in,39198,93.8
48.5738,15,in,39202,106
48.578,15,in,39206,147.4
48.5817,15,in,39210,145
48.5857,15,in,39214,134
48.5891,15,in,39218,122.8
48.5925,15,in,39222,120.8
48.5964,15,in,39226,83.6
48.6004,15,in,39230,149.4
48.6039,15,in,39234,100
48.6075,15,in,39238,109
48.6116,15,in,39242,128.4
48.6154,15,in,39246,131.6
48.619,15,in,39250,132.8
48.623,15,in,39254,128.2
48.6269,15,in,39258,102.4
48.6318,15,in,39262,141.6
48.636,15,in,39266,212.8
48.64,15,in,39270,148.8
48.6436,15,in,39274,140.6
48.6479,15,in,39278,106
48.6518,15,in,39282,182
48.6557,15,in,39286,139
48.6595,15,in,39290,179.2
48.6635,15,in,39294,157.4
48.6671,15,in,39298,147
48.6712,15,in,39302,156.4
48.6749,15,in,39306,97.2
48.6787,15,in,39310,128.2
48.6823,15,in,39314,172.2
48.6862,15,in,39318,141.6
48.6896,15,in,39322,116.2
48.6931,15,in,39326,114.6
48.6967,15,in,39330,124.2
48.7004,15,in,39334,119.4
48.704,15,in,39338,152.8
48.7078,15,in,39342,113.8
48.7118,15,in,39346,118
48.7159,15,in,39350,167
48.72,15,in,39354,134.8
48.724,15,in,39358,126.8
48.7272,15,in,39362,147.8
48.7303,15,in,39366,123.8
48.7335,15,in,39370,159.8
48.7378,15,in,39374,173.4
48.7417,15,in,39378,141.8
48.7456,15,in,39382,206
48.7498,15,in,39386,183
48.7541,15,in,39390,164.4
48.7583,15,in,39394,165.4
48.7626,15,in,39398,185.6
48.7663,15,in,39402,194.4
48.7703,15,in,39406,103.4
48.7738,15,in,39410,84.2
48.7771,15,in,39414,150
48.7805,15,in,39418,124.6
48.7839,15,in,39422,115.8
48.7872,15,in,39426,102.6
48.7907,15,in,39430,113.6
48.7946,15,in,39434,117.6
48.798,15,in,39438,97
48.8014,15,in,39442,142.8
48.8049,15,in,39446,161.4
48.8084,15,in,39450,141.6
48.8117,15,in,39454,177
48.8152,15,in,39458,190
48.8193,15,in,39462,137.4
48.8229,15,in,39466,169.4
48.8264,15,in,39470,146
48.8298,15,in,39474,169.2
48.8342,15,in,39478,175.2
48.8377,15,in,39482,157.6
48.8414,15,in,39486,140.4
48.8448,15,in,39490,184.4
48.8488,15,in,39494,171.4
48.8524,15,in,39498,158.4
48.8564,15,in,39502,177
48.8595,15,in,39506,224
48.8631,15,in,39510,257.4
48.8665,15,in,39514,196
48.8698,15,in,39518,186.2
48.8732,15,in,39522,186.4
48.8772,15,in,39526,221.4
48.8807,15,in,39530,272.4
48.8842,15,in,39534,302
48.8878,15,in,39538,249.8
48.8914,15,in,39542,281.8
48.8951,15,in,39546,279.6
48.8986,15,in,39550,330
48.9027,15,in,39554,288
48.9059,15,in,39558,288.8
48.9093,15,in,39562,249
48.9131,15,in,39566,317
48.9169,15,in,39570,317.6
48.9205,15,in,39574,326.6
48.9239,15,in,39578,393.4
48.9277,15,in,39582,280.8
48.9316,15,in,39586,229.4
48.935,15,in,39590,204.4
48.9386,15,in,39594,208.2
48.942,15,in,39598,225.8
48.9456,15,in,39602,264.6
48.9493,15,in,39606,252.8
48.9528,15,in,39610,261.4
48.9564,15,in,39614,256.6
48.9597,15,in,39618,243.4
48.9631,15,in,39622,272.6
48.9673,15,in,39626,255.6
48.9703,15,in,39630,234.4
48.9738,15,in,39634,216
48.9773,15,in,39638,212.4
48.9807,15,in,39642,226.4
48.9844,15,in,39646,234.4
48.9881,15,in,39650,301.2
48.9915,15,in,39654,323
48.9955,15,in,39658,365.8
48.9994,15,in,39662,315.4
49.0032,15,in,39666,370.6
49.0069,15,in,39670,338.6
49.0106,15,in,39674,302.2
49.0139,15,in,39678,400.4
49.0176,15,in,39682,417.2
49.0215,15,in,39686,423.6
49.0248,15,in,39690,427.2
49.0284,15,in,39694,457.4
49.0321,15,in,39698,416.4
49.0358,15,in,39702,410.6
49.0394,15,in,39706,528.2
49.0433,15,in,39710,415.8
49.0465,15,in,39714,526
49.0504,15,in,39718,477.6
49.0541,15,in,39722,547
49.058,15,in,39726,493.6
49.0615,15,in,39730,477.4
49.0649,15,in,39734,485.4
49.0684,15,in,39738,494.4
49.072,15,in,39742,478.2
49.0756,15,in,39746,526.4
49.079,15,in,39750,534
49.0825,15,in,39754,561.2
49.0861,15,in,39758,612.6
49.0904,15,in,39762,568.8
49.0942,15,in,39766,535.8
49.0977,15,in,39770,502
49.1009,15,in,39774,622.2
49.1041,15,in,39778,621.2
49.1076,15,in,39782,546
49.1112,15,in,39786,566.4
49.1147,15,in,39790,564
49.1186,15,in,39794,495.2
49.1218,15,in,39798,571.8
49.1255,15,in,39802,521.4
49.129,15,in,39806,512.8
49.1326,15,in,39810,610.4
49.1364,15,in,39814,515.2
49.1398,15,in,39818,538.6
49.1435,15,in,39822,500.8
49.1469,15,in,39826,468
49.1503,15,in,39830,451.2
49.1537,15,in,39834,535.2
49.1572,15,in,39838,478
49.1612,15,in,39842,505.4
49.1651,15,in,39846,527.4
49.169,15,in,39850,602.6
49.1727,15,in,39854,594
49.1761,15,in,39858,619.4
49.1798,15,in,39862,654.2
49.1832,15,in,39866,651.6
49.187,15,in,39870,630.2
49.1902,15,in,39874,627.2
49.1938,15,in,39878,656.2
49.1976,15,in,39882,667.4
49.2009,15,in,39886,656.4
49.2049,15,in,39890,692.2
49.2083,15,in,39894,637
49.2114,15,in,39898,538.8
49.2148,15,in,39902,592.4
49.2185,15,in,39906,534.8
49.2221,15,in,39910,525.4
49.2255,15,in,39914,552.4
49.2288,15,in,39918,630.4
49.2327,15,in,39922,666.6
49.236,15,in,39926,643.4
49.2395,15,in,39930,693.6
49.243,15,in,39934,665.6
49.2467,15,in,39938,669.4
49.2509,15,in,39942,759.2
49.2542,15,in,39946,856.6
49.2574,15,in,39950,855.2
49.2606,15,in,39954,811.4
49.2638,15,in,39958,882.8
49.2672,15,in,39962,898.8
49.2709,15,in,39966,899.8
49.2744,15,in,39970,931.8
49.2778,15,in,39974,992.6
49.2813,15,in,39978,1017.8
49.285,15,out,39974,1153.8
49.2891,15,out,39970,1414.4
49.293,15,out,39966,1418.8
49.2969,15,out,39962,1437.4
49.3008,15,out,39958,1451.4
49.3048,15,out,39954,1837.4
49.3086,15,out,39950,1714.4
49.3124,15,out,39946,1802.4
49.3159,15,out,39942,1812
49.3194,15,out,39938,1702.4
49.3233,15,out,39934,1853
49.3268,15,out,39930,1804.8
49.3303,15,out,39926,1933.4
49.3339,15,out,39922,1894
49.3374,15,out,39918,1705
49.3412,15,out,39914,1584.8
49.345,15,out,39910,1725.2
49.349,15,out,39906,1803.8
49.3525,15,out,39902,1589.2
49.3559,15,out,39898,1634.2
49.3594,15,out,39894,1624.2
49.3633,15,out,39890,1593.2
49.3668,15,out,39886,1760.6
49.3698,15,out,39882,1926.6
49.373,15,out,39878,1919
49.3775,15,out,39874,1857
49.3817,15,out,39870,1837
49.3855,15,out,39866,1724.8
49.3892,15,out,39862,1614.4
49.3931,15,out,39858,1596.8
49.3972,15,out,39854,1739.2
49.4014,15,out,39850,1562
49.4054,15,out,39846,1772.2
49.4094,15,out,39842,1517
49.4129,15,out,39838,1491.4
49.417,15,out,39834,1608.2
49.4213,15,out,39830,1490.2
49.4251,15,out,39826,1672
49.4287,15,out,39822,1817.6
49.433,15,out,39818,1640.8
49.4368,15,out,39814,1785.2
49.4403,15,out,39810,1833.6
49.4444,15,out,39806,1783
49.4488,15,out,39802,1673.4
49.4523,15,out,39798,1748.8
49.4559,15,out,39794,1783.2
49.46,15,out,39790,1641.2
49.4637,15,out,39786,1642.8
49.4678,15,out,39782,1507.2
49.471,15,out,39778,1400.6
49.4743,15,out,39774,1250
49.4777,15,out,39770,1397.2
49.4809,15,out,39766,1358.2
49.4844,15,out,39762,1389
49.4883,15,out,39758,1217.6
49.4918,15,out,39754,1332.2
49.4953,15,out,39750,1295
49.4989,15,out,39746,1422.2
49.5026,15,out,39742,1271.8
49.5065,15,out,39738,1219
49.5102,15,out,39734,1280
49.514,15,out,39730,1284.8
49.5177,15,out,39726,1283
49.5216,15,out,39722,1269
49.5254,15,out,39718,1253.8
49.5288,15,out,39714,1303.8
49.532,15,out,39710,1431.4
49.5357,15,out,39706,1319.8
49.5393,15,out,39702,1324.6
49.543,15,out,39698,1399.8
49.547,15,out,39694,1483.2
49.5511,15,out,39690,1481
49.5549,15,out,39686,1521.4
49.5587,15,out,39682,1574.2
49.5629,15,out,39678,1460.8
49.5664,15,out,39674,1570.2
49.5705,15,out,39670,1499.2
49.5737,15,out,39666,1518.4
49.5769,15,out,39662,1461.2
49.5803,15,out,39658,1406.2
49.5835,15,out,39654,1318.6
49.5871,15,out,39650,1514.4
49.5907,15,out,39646,1443.4
49.5943,15,out,39642,1376.2
49.598,15,out,39638,1534.2
49.6016,15,out,39634,1470.4
49.6056,15,out,39630,1390.2
49.6102,15,out,39626,1341.6
49.6144,15,out,39622,1425.8
49.6184,15,out,39618,1303.6
49.6224,15,out,39614,1291.2
49.6259,15,out,39610,1241
49.6298,15,out,39606,1246.4
49.6331,15,out,39602,1286.2
49.6364,15,out,39598,1348.4
49.6397,15,out,39594,1372
49.6433,15,out,39590,1400.6
49.6473,15,out,39586,1451
49.6507,15,out,39582,1360.8
49.6537,15,out,39578,1371
49.6575,15,out,39574,1399.4
49.6618,15,out,39570,1431.6
49.6664,15,out,39566,1352.2
49.6707,15,out,39562,1394.8
49.6745,15,out,39558,1555.8
49.6782,15,out,39554,1625
49.6822,15,out,39550,1564.6
49.6858,15,out,39546,1410.4
49.6898,15,out,39542,1395.8
49.6936,15,out,39538,1487.8
49.6974,15,out,39534,1520.6
49.7009,15,out,39530,1516.6
49.7044,15,out,39526,1444.2
49.7078,15,out,39522,1453.4
49.7114,15,out,39518,1467.8
49.7149,15,out,39514,1493.4
49.7185,15,out,39510,1499.2
49.722,15,out,39506,1479.2
49.7258,15,out,39502,1496.6
49.7299,15,out,39498,1514.6
49.7333,15,out,39494,1571.8
49.7366,15,out,39490,1507
49.7398,15,out,39486,1539
49.743,15,out,39482,1505.6
49.7468,15,out,39478,1577.4
49.7509,15,out,39474,1535.2
49.7547,15,out,39470,1698
49.7586,15,out,39466,1785.6
49.7624,15,out,39462,1720
49.7667,15,out,39458,1736.2
49.7701,15,out,39454,1677.6
49.7743,15,out,39450,1667
49.7779,15,out,39446,1691.4
49.7818,15,out,39442,1602
49.7851,15,out,39438,1620.8
49.7882,15,out,39434,1518.2
49.7914,15,out,39430,1661.8
49.7946,15,out,39426,1731.4
49.7979,15,out,39422,1684
49.8012,15,out,39418,1701.6
49.8043,15,out,39414,1754.8
49.8074,15,out,39410,1692.4
49.8105,15,out,39406,1696.8
49.8147,15,out,39402,1720.8
49.8186,15,out,39398,1684.2
49.8219,15,out,39394,1669.2
49.8253,15,out,39390,1690.4
49.8291,15,out,39386,1682
49.8324,15,out,39382,1716.6
49.8364,15,out,39378,1678
49.8396,15,out2,39328,1593.8
49.8427,15,out2,39278,1585.6
49.8459,15,out2,39228,1600.8
49.8498,15,out2,39178,1485.6
49.8539,15,out2,39128,1558.6
49.8576,15,out2,39078,1538.2
49.8614,15,out2,39028,1515.2
49.865,15,out2,38978,1430.8
49.8685,15,out2,38928,1486.2
49.8728,15,out2,38878,1302.2
49.8766,15,out2,38828,1270.8
49.881,15,out2,38778,1090.6
49.8854,15,out2,38728,1014
49.8892,15,out2,38678,932
49.8937,15,out2,38628,888.8
49.898,15,out2,38578,747.6
49.9014,15,out2,38528,777.2
49.9046,15,out2,38478,756.4
49.9082,15,out2,38428,677
49.9118,15,out2,38378,722.2
49.9155,15,out2,38328,559.4
49.919,15,out2,38278,582.2
49.9229,15,out2,38228,574.6
49.9268,15,out2,38178,1043.8
49.9311,15,out2,38128,998.4
49.9356,15,out2,38078,126.8
49.9397,16,in,38078,139
49.9437,16,in,38082,141.4
49.9474,16,in,38086,148.2
49.951,16,in,38090,118
49.9545,16,in,38094,97
49.9577,16,in,38098,107.4
49.9616,16,in,38102,78
49.9658,16,in,38106,159.8
49.97,16,in,38110,61.6
49.9746,16,in,38114,93.4
49.9786,16,in,38118,97
49.9824,16,in,38122,109.8
49.986,16,in,38126,139.2
49.9894,16,in,38130,96.2
49.9934,16,in,38134,64.2
49.9974,16,in,38138,90.4
50.0011,16,in,38142,127.6
50.0055,16,in,38146,91
50.0098,16,in,38150,62.4
50.0142,16,in,38154,153.8
50.018,16,in,38158,72.4
50.022,16,in,38162,120.8
50.0251,16,in,38166,109.2
50.0282,16,in,38170,150.2
50.0317,16,in,38174,143
50.0348,16,in,38178,130.4
50.038,16,in,38182,118.6
50.0413,16,in,38186,105.4
50.0448,16,in,38190,108.4
50.0491,16,in,38194,163.8
50.053,16,in,38198,160.2
50.0565,16,in,38202,174
50.06,16,in,38206,129
50.0639,16,in,38210,153.8
50.0676,16,in,38214,125.6
50.0713,16,in,38218,119.6
50.0747,16,in,38222,69.8
50.0778,16,in,38226,114.2
50.081,16,in,38230,140.2
50.0842,16,in,38234,87
50.0872,16,in,38238,111.4
50.0904,16,in,38242,83.6
50.094,16,in,38246,101.8
50.0974,16,in,38250,128.2
50.1009,16,in,38254,118
50.104,16,in,38258,117.8
50.1071,16,in,38262,104.2
50.1107,16,in,38266,109.6
50.1145,16,in,38270,152.2
50.1182,16,in,38274,156.2
50.1213,16,in,38278,127.6
50.1245,16,in,38282,143.4
50.1282,16,in,38286,150
50.132,16,in,38290,161
50.1355,16,in,38294,117
50.1387,16,in,38298,110.4
50.1425,16,in,38302,127.6
50.1458,16,in,38306,112.6
50.1492,16,in,38310,132.4
50.1532,16,in,38314,118.8
50.1566,16,in,38318,161.4
50.1598,16,in,38322,155.4
50.1629,16,in,38326,173.2
50.166,16,in,38330,191.2
50.1692,16,in,38334,149.4
50.1727,16,in,38338,151.8
50.1758,16,in,38342,99
50.179,16,in,38346,109.4
50.1821,16,in,38350,135.6
50.1852,16,in,38354,150
50.1889,16,in,38358,115.6
50.1921,16,in,38362,132.8
50.1956,16,in,38366,106.2
50.1991,16,in,38370,122.6
50.2027,16,in,38374,134.4
50.2071,16,in,38378,118.8
50.2102,16,in,38382,144.4
50.2132,16,in,38386,157.2
50.2164,16,in,38390,159.8
50.2199,16,in,38394,150.4
50.2237,16,in,38398,123.8
50.2271,16,in,38402,97
50.2308,16,in,38406,108.6
50.2345,16,in,38410,129
50.2379,16,in,38414,112
50.2415,16,in,38418,104.6
50.2447,16,in,38422,93.2
50.2483,16,in,38426,150.2
50.2517,16,in,38430,107.2
50.2554,16,in,38434,106
50.2594,16,in,38438,124
50.263,16,in,38442,144.2
50.2668,16,in,38446,151
50.2702,16,in,38450,134.4
50.274,16,in,38454,98.6
50.2778,16,in,38458,85.2
50.2816,16,in,38462,99.2
50.2854,16,in,38466,165.8
50.2885,16,in,38470,139.8
50.2915,16,in,38474,102.8
50.2951,16,in,38478,131.8
50.2988,16,in,38482,138.4
50.3023,16,in,38486,108.6
50.3056,16,in,38490,120.6
50.309,16,in,38494,109
50.3126,16,in,38498,144.2
50.3162,16,in,38502,116.2
50.3197,16,in,38506,148
50.3235,16,in,38510,99.6
50.327,16,in,38514,147.6
50.3312,16,in,38518,114
50.335,16,in,38522,132.4
50.3387,16,in,38526,134
50.3421,16,in,38530,124.2
50.3458,16,in,38534,139
50.3493,16,in,38538,139.8
50.353,16,in,38542,130.8
50.3567,16,in,38546,111.4
50.3605,16,in,38550,148.8
50.3648,16,in,38554,98.2
50.3686,16,in,38558,160.8
50.372,16,in,38562,176
50.3755,16,in,38566,145
50.3792,16,in,38570,161
50.383,16,in,38574,166.4
50.3868,16,in,38578,164
50.3905,16,in,38582,118.6
50.3939,16,in,38586,131.4
50.3972,16,in,38590,145.2
50.4011,16,in,38594,155
50.4046,16,in,38598,136.6
50.408,16,in,38602,121.8
50.4114,16,in,38606,132.6
50.4152,16,in,38610,175.4
50.4193,16,in,38614,163.6
50.4231,16,in,38618,139.8
50.4273,16,in,38622,83
50.4309,16,in,38626,155.8
50.434,16,in,38630,149.4
50.4377,16,in,38634,163.8
50.4419,16,in,38638,120
50.4456,16,in,38642,77.2
50.4496,16,in,38646,123.2
50.4531,16,in,38650,106.4
50.4569,16,in,38654,151.4
50.4604,16,in,38658,132
50.4635,16,in,38662,156.2
50.4666,16,in,38666,144.8
50.47,16,in,38670,156.8
50.4739,16,in,38674,156.8
50.4776,16,in,38678,155
50.481,16,in,38682,153
50.4845,16,in,38686,127.6
50.4878,16,in,38690,145.6
50.492,16,in,38694,151.2
50.496,16,in,38698,166.6
50.4993,16,in,38702,177.2
50.5033,16,in,38706,129.2
50.5071,16,in,38710,168.4
50.511,16,in,38714,154.2
50.515,16,in,38718,168.2
50.5186,16,in,38722,213.4
50.5219,16,in,38726,211.4
50.5261,16,in,38730,180.6
50.5299,16,in,38734,191.4
50.534,16,in,38738,176.6
50.5378,16,in,38742,148.6
50.5425,16,in,38746,195.4
50.5469,16,in,38750,180.8
50.5511,16,in,38754,168.6
50.5543,16,in,38758,199.8
50.5579,16,in,38762,160.4
50.5611,16,in,38766,182.4
50.5648,16,in,38770,176
50.5683,16,in,38774,229.6
50.5719,16,in,38778,175.8
50.5755,16,in,38782,184.8
50.5793,16,in,38786,210.2
50.5834,16,in,38790,176.6
50.5867,16,in,38794,181.8
50.5901,16,in,38798,195.6
50.5935,16,in,38802,201.4
50.5975,16,in,38806,212.8
50.601,16,in,38810,217
50.6042,16,in,38814,166.8
50.6077,16,in,38818,169.8
50.6119,16,in,38822,188.4
50.6156,16,in,38826,171
50.6196,16,in,38830,186.6
50.6233,16,in,38834,188.8
50.6269,16,in,38838,198
50.6307,16,in,38842,177.8
50.6345,16,in,38846,226.8
50.6383,16,in,38850,199.2
50.6418,16,in,38854,166
50.6452,16,in,38858,170.4
50.6491,16,in,38862,161.2
50.6526,16,in,38866,202.2
50.6561,16,in,38870,183.2
50.6598,16,in,38874,205.8
50.6633,16,in,38878,192.6
50.6673,16,in,38882,151.8
50.6708,16,in,38886,170.2
50.6745,16,in,38890,159.4
50.6781,16,in,38894,205.8
50.6816,16,in,38898,211
50.6856,16,in,38902,197
50.6894,16,in,38906,133.2
50.6931,16,in,38910,209
50.6971,16,in,38914,214.4
50.7006,16,in,38918,194.4
50.7044,16,in,38922,221.4
50.708,16,in,38926,172.6
50.7115,16,in,38930,200.6
50.7152,16,in,38934,173.4
50.7187,16,in,38938,202.4
50.7225,16,in,38942,204.2
50.7262,16,in,38946,168.4
50.7297,16,in,38950,182
50.7333,16,in,38954,186
50.7365,16,in,38958,223
50.7406,16,in,38962,172
50.744,16,in,38966,181
50.7484,16,in,38970,197
50.7517,16,in,38974,206.4
50.7551,16,in,38978,195.8
50.7594,16,in,38982,216.6
50.7632,16,in,38986,230.6
50.7669,16,in,38990,219.2
50.7703,16,in,38994,205
50.7741,16,in,38998,178
50.7774,16,in,39002,221
50.7815,16,in,39006,184.2
50.7851,16,in,39010,225
50.7893,16,in,39014,285.4
50.7928,16,in,39018,242.2
50.7962,16,in,39022,248.8
50.7994,16,in,39026,235.4
50.8026,16,in,39030,201.4
50.8057,16,in,39034,196.6
50.8093,16,in,39038,178.8
50.8125,16,in,39042,192.8
50.8163,16,in,39046,228.8
50.8203,16,in,39050,202.4
50.8235,16,in,39054,211.6
50.8269,16,in,39058,212.4
50.8301,16,in,39062,223.2
50.8336,16,in,39066,225.4
50.8371,16,in,39070,216.6
50.8409,16,in,39074,211.2
50.8445,16,in,39078,219.4
50.8483,16,in,39082,201.2
50.852,16,in,39086,173.8
50.8557,16,in,39090,196.4
50.8591,16,in,39094,230.8
50.8628,16,in,39098,249.4
